Volume Fraction,Matrix Density,Matrix Elastic Modulus,Matrix Poisson's Ratio,Matrix Yield Strength,Matrix Hardening Parameter,Temperature,Fiber Density,Fiber Elastic Modulus 1,Fiber Elastic Modulus 2,Fiber Elastic Modulus 3,Fiber Poisson 1,Fiber Poisson 2,Fiber Poisson 3,Fiber Shear 1,Fiber Shear 2,Fiber Shear 3,Yield Strength
0.1,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,123.9390115
0.11,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,123.418319
0.12,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,124.6123682
0.13,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,124.4847072
0.14,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,122.9584783
0.15,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,121.0238174
0.16,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,122.7134898
0.17,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,116.7604207
0.18,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,122.7007836
0.19,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,121.1579694
0.2,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,122.021624
0.21,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,122.5397888
0.22,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,120.3468811
0.23,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,119.7980422
0.24,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,122.7199196
0.25,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,120.958705
0.26,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,119.410562
0.27,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,123.7074367
0.28,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,120.0992994
0.29,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,121.4057457
0.3,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,119.8625677
0.31,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,119.1887895
0.32,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,121.2120282
0.33,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,122.0539566
0.34,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,125.2289193
0.35,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,120.6439494
0.36,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,124.0901985
0.37,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,120.0855591
0.38,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,122.2512784
0.39,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,120.7088083
0.4,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,124.0826411
0.41,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,124.3275859
0.42,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,123.2157826
0.43,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,122.6855779
0.44,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,125.6333281
0.45,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,122.0797688
0.46,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,120.0916566
0.47,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,121.9049372
0.48,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,123.8696262
0.49,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,125.7453722
0.5,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,123.1627182
0.01,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,104.0877308
0.02,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,104.6100795
0.03,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,103.9926292
0.04,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,103.6254259
0.05,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,104.0587682
0.06,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,101.856488
0.07,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,102.1883521
0.08,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,100.2917749
0.09,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,99.7635646
0.1,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,98.52840874
0.11,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,97.24763579
0.12,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,98.11098044
0.13,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,98.64805736
0.14,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,97.30887408
0.15,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,95.9551695
0.16,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,95.92371885
0.17,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,93.19455963
0.18,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,96.45246011
0.19,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,95.52176565
0.2,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,94.45474988
0.21,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,97.63183472
0.22,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,95.78632193
0.23,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,95.53596789
0.24,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,97.98718562
0.25,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,94.64923746
0.26,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,94.46995104
0.27,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,97.86623744
0.28,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,96.36012692
0.29,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,96.50617991
0.3,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,94.96777007
0.31,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,93.81734412
0.32,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,96.34543042
0.33,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,96.03203846
0.34,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,99.75932513
0.35,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,94.8052281
0.36,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,98.579193
0.37,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,95.10726712
0.38,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,98.74660621
0.39,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,96.92618561
0.4,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,97.22766676
0.41,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,97.70414471
0.42,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,98.39321981
0.43,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,97.1720658
0.44,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,99.1819151
0.45,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,97.76938454
0.46,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,96.53569319
0.47,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,98.84604289
0.48,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,99.84091881
0.49,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,99.41002601
0.5,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,99.314533
0.01,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,59.84628134
0.02,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,60.27453846
0.03,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,59.38136948
0.04,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,58.31337317
0.05,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,58.50141185
0.06,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,56.95113582
0.07,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,57.45906669
0.08,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,55.35792864
0.09,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,55.89850597
0.1,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,55.22481844
0.11,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,54.4275163
0.12,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,54.96867677
0.13,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,54.83049638
0.14,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,54.5631146
0.15,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,53.26906345
0.16,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,52.95266919
0.17,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,51.64846977
0.18,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,53.65765431
0.19,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,53.28053582
0.2,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,53.0858628
0.21,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,54.06864797
0.22,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,52.94674433
0.23,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,52.96382627
0.24,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,53.97017241
0.25,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,52.72974824
0.26,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,52.01842273
0.27,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,54.56180399
0.28,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,53.62589471
0.29,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,52.60913566
0.3,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,52.91905059
0.31,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,53.30972254
0.32,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,53.03588276
0.33,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,52.65184797
0.34,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,55.15150424
0.35,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,52.6968084
0.36,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,54.99428144
0.37,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,52.55889598
0.38,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,54.16681071
0.39,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,53.31412536
0.4,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,53.66453854
0.41,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,53.90863114
0.42,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,54.48851616
0.43,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,53.78174649
0.44,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,54.92066267
0.45,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,52.73446635
0.46,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,53.86231939
0.47,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,54.41913173
0.48,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,56.38340859
0.49,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,55.02332941
0.5,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,54.16611982
0.01,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,261.7899649
0.02,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,268.4189418
0.03,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,269.3853463
0.04,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,266.7994084
0.05,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,273.8486518
0.06,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,276.1337593
0.07,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,276.6517456
0.08,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,280.7584378
0.09,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,281.2669124
0.1,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,292.3401903
0.11,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,281.6646076
0.12,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,288.2812923
0.13,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,282.2718886
0.14,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,284.687088
0.15,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,281.5848452
0.16,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,274.7143179
0.17,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,264.7554791
0.18,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,285.704154
0.19,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,279.1676757
0.2,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,277.1714506
0.21,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,265.7763823
0.22,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,262.7164629
0.23,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,265.9299578
0.24,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,240.5709993
0.25,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,253.1550587
0.26,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,247.9042229
0.27,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,266.1728797
0.28,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,251.3548836
0.29,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,278.5327291
0.3,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,267.5731061
0.31,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,275.4725426
0.32,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,284.2326098
0.33,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,273.5177965
0.34,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,287.8574426
0.35,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,269.4805248
0.36,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,285.7906041
0.37,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,276.3856235
0.38,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,286.4582398
0.39,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,277.404641
0.4,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,277.1514193
0.41,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,272.8380471
0.42,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,282.2485867
0.43,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,274.4089773
0.44,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,278.7397311
0.45,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,286.7772262
0.46,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,280.3947073
0.47,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,285.5532349
0.48,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,287.019542
0.49,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,293.7408218
0.5,1180,2658.665105,0.36,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,288.1204294
0.01,1180,2742.622951,0.36,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,141.5618254
0.02,1180,2742.622951,0.36,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,190.0920408
0.03,1180,2742.622951,0.36,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,188.157435
0.04,1180,2742.622951,0.36,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,187.9916621
0.05,1180,2742.622951,0.36,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,186.8202224
0.06,1180,2742.622951,0.36,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,185.3461087
0.07,1180,2742.622951,0.36,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,184.7449737
0.08,1180,2742.622951,0.36,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,182.0139666
0.09,1180,2742.622951,0.36,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,182.8200903
