Volume Fraction,Matrix Density,Matrix Elastic Modulus,Matrix Poisson's Ratio,Matrix Yield Strength,Matrix Hardening Parameter,Temperature,Fiber Density,Fiber Elastic Modulus 1,Fiber Elastic Modulus 2,Fiber Elastic Modulus 3,Fiber Poisson 1,Fiber Poisson 2,Fiber Poisson 3,Fiber Shear 1,Fiber Shear 2,Fiber Shear 3,Density
0.09,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1302.4
0.1,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1316
0.11,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1329.6
0.12,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1343.2
0.13,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1356.8
0.14,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1370.4
0.15,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1384
0.16,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1397.6
0.17,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1411.2
0.18,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1424.8
0.19,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1438.4
0.2,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1452
0.21,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1465.6
0.22,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1479.2
0.23,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1492.8
0.24,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1506.4
0.25,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1520
0.26,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1533.6
0.27,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1547.2
0.28,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1560.8
0.29,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1574.4
0.3,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1588
0.31,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1601.6
0.32,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1615.2
0.33,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1628.8
0.34,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1642.4
0.35,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1656
0.36,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1669.6
0.37,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1683.2
0.38,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1696.8
0.39,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1710.4
0.4,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1724
0.41,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1737.6
0.42,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1751.2
0.43,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1764.8
0.44,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1778.4
0.45,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1792
0.46,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1805.6
0.47,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1819.2
0.48,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1832.8
0.49,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1846.4
0.5,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1860
0.01,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1193.6
0.02,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1207.2
0.03,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1220.8
0.04,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1234.4
0.05,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1248
0.06,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1261.6
0.07,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1275.2
0.08,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1288.8
0.09,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1302.4
0.1,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1316
0.11,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1329.6
0.12,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1343.2
0.13,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1356.8
0.14,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1370.4
0.15,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1384
0.16,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1397.6
0.17,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1411.2
0.18,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1424.8
0.19,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1438.4
0.2,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1452
0.21,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1465.6
0.22,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1479.2
0.23,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1492.8
0.24,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1506.4
0.25,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1520
0.26,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1533.6
0.27,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1547.2
0.28,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1560.8
0.29,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1574.4
0.3,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1588
0.31,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1601.6
0.32,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1615.2
0.33,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1628.8
0.34,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1642.4
0.35,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1656
0.36,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1669.6
0.37,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1683.2
0.38,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1696.8
0.39,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1710.4
0.4,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1724
0.41,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1737.6
0.42,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1751.2
0.43,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1764.8
0.44,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1778.4
0.45,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1792
0.46,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1805.6
0.47,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1819.2
0.48,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1832.8
0.49,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1846.4
0.5,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1860
0.01,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1182.9
0.02,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1185.8
0.03,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1188.7
0.04,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1191.6
0.05,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1194.5
0.06,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1197.4
0.07,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1200.3
0.08,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1203.2
0.09,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1206.1
0.1,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1209
0.11,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1211.9
0.12,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1214.8
0.13,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1217.7
0.14,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1220.6
0.15,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1223.5
0.16,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1226.4
0.17,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1229.3
0.18,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1232.2
0.19,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1235.1
0.2,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1238
0.21,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1240.9
0.22,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1243.8
0.23,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1246.7
0.24,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1249.6
0.25,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1252.5
0.26,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1255.4
0.27,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1258.3
0.28,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1261.2
0.29,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1264.1
0.3,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1267
0.31,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1269.9
0.32,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1272.8
0.33,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1275.7
0.34,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1278.6
0.35,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1281.5
0.36,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1284.4
0.37,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1287.3
0.38,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1290.2
0.39,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1293.1
0.4,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1296
0.41,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1298.9
0.42,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1301.8
0.43,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1304.7
0.44,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1307.6
0.45,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1310.5
0.46,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1313.4
0.47,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1316.3
0.48,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1319.2
0.49,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1322.1
0.5,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1325
0.01,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1182.9
0.02,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1185.8
0.03,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1188.7
0.04,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1191.6
0.05,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1194.5
0.06,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1197.4
0.07,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1200.3
0.08,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1203.2
0.09,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1206.1
0.1,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1209
0.11,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1211.9
0.12,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1214.8
0.13,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1217.7
0.14,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1220.6
0.15,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1223.5
0.16,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1226.4
0.17,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1229.3
0.18,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1232.2
0.19,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1235.1
0.2,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1238
0.21,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1240.9
0.22,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1243.8
0.23,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1246.7
0.24,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1249.6
0.25,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1252.5
0.26,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1255.4
0.27,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1258.3
0.28,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1261.2
0.29,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1264.1
0.3,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1267
0.31,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1269.9
0.32,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1272.8
0.33,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1275.7
0.34,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1278.6
0.35,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1281.5
0.36,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1284.4
0.37,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1287.3
0.38,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1290.2
0.39,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1293.1
0.4,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1296
0.41,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1298.9
0.42,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1301.8
0.43,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1304.7
0.44,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1307.6
0.45,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1310.5
0.46,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1313.4
0.47,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1316.3
0.48,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1319.2
0.49,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1322.1
0.5,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1325
0.01,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1182.9
0.02,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1185.8
0.03,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1188.7
0.04,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1191.6
0.05,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1194.5
0.06,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1197.4
0.07,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1200.3
0.08,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1203.2
0.09,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1206.1
0.1,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1209
0.11,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1211.9
