Volume Fraction,Matrix Density,Matrix Elastic Modulus,Matrix Poisson's Ratio,Matrix Yield Strength,Matrix Hardening Parameter,Temperature,Fiber Density,Fiber Elastic Modulus 1,Fiber Elastic Modulus 2,Fiber Elastic Modulus 3,Fiber Poisson 1,Fiber Poisson 2,Fiber Poisson 3,Fiber Shear 1,Fiber Shear 2,Fiber Shear 3,Resilience
0.06,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,5.443318355
0.07,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,5.302178521
0.08,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,5.119206596
0.09,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,5.087464521
0.1,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,4.803826854
0.11,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,4.649309488
0.12,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,4.605215867
0.13,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,4.622336126
0.14,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,4.453559222
0.15,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,4.255404301
0.16,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,4.208424067
0.17,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.70491404
0.18,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,4.106015034
0.19,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.918314359
0.2,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.926630674
0.21,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.914989641
0.22,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.615631949
0.23,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.72379028
0.24,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.633383252
0.25,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.542275663
0.26,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.43498196
0.27,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.527381257
0.28,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.412928123
0.29,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.207092196
0.3,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.11650334
0.31,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.131867973
0.32,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.096514367
0.33,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.00808338
0.34,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.238201576
0.35,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.85345547
0.36,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.06252704
0.37,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.842841525
0.38,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.067003233
0.39,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.714271285
0.4,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.826250161
0.41,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.738411679
0.42,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.821611371
0.43,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.521776165
0.44,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.593143826
0.45,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.559723091
0.46,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.390142314
0.47,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.478312028
0.48,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.379304513
0.49,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.487366453
0.5,1180,2742.622951,0.36,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.278721315
0.01,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.737722674
0.02,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.81761711
0.03,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.787751023
0.04,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.685960149
0.05,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.688633643
0.06,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.417560733
0.07,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.389993592
0.08,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.248716486
0.09,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.156827815
0.1,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.976190364
0.11,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.940101618
0.12,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.911887515
0.13,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.834402233
0.14,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.764494578
0.15,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.620085914
0.16,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.644512376
0.17,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.418691931
0.18,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.634855165
0.19,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.508418531
0.2,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.490283496
0.21,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.453237188
0.22,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.305431684
0.23,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.346662296
0.24,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.260301583
0.25,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.239792345
0.26,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.161947851
0.27,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.191794242
0.28,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.107269431
0.29,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.050133994
0.3,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.968479924
0.31,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.04386175
0.32,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.024362807
0.33,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.94035983
0.34,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.011211167
0.35,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.819303527
0.36,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.933440289
0.37,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.838240978
0.38,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.876590328
0.39,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.736817142
0.4,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.821055649
0.41,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.748470144
0.42,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.787257264
0.43,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.710428841
0.44,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.659817139
0.45,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.575547982
0.46,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.542503993
0.47,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.590369524
0.48,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.545544108
0.49,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.559669544
0.5,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.491632246
0.01,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.543100255
0.02,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.495548918
0.03,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.436906338
0.04,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.32215835
0.05,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.327499175
0.06,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.083667569
0.07,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3.033237647
0.08,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.906800679
0.09,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.849395575
0.1,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.662451006
0.11,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.660753854
0.12,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.618254135
0.13,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.576698283
0.14,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.472031959
0.15,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.397328616
0.16,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.326277619
0.17,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.119030845
0.18,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.303660784
0.19,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.202904895
0.2,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.166351511
0.21,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.177713255
0.22,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.065870653
0.23,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2.097967896
0.24,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.998624237
0.25,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.985174397
0.26,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.880726188
0.27,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.960911538
0.28,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.884906305
0.29,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.829742014
0.3,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.778688733
0.31,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.73758287
0.32,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.74873441
0.33,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.749690535
0.34,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.817635005
0.35,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.605851034
0.36,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.731187825
0.37,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.57098548
0.38,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.656134368
0.39,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.544693807
0.4,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.585223497
0.41,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.505041025
0.42,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.539196739
0.43,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.464772766
0.44,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.467314582
0.45,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.390175611
0.46,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.341370047
0.47,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.369927405
0.48,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.361510044
0.49,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.342622016
0.5,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.269121693
0.01,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.252050624
0.02,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.205755189
0.03,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.191693941
0.04,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.129356627
0.05,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.133521063
0.06,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.052319023
0.07,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1.022421529
0.08,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.966044169
0.09,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.956688127
0.1,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.904926718
0.11,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.900712885
0.12,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.882429364
0.13,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.872231082
0.14,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.838602848
0.15,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.812075398
0.16,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.800445207
0.17,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.726120188
0.18,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.769885621
0.19,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.761396806
0.2,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.753858402
0.21,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.740643791
0.22,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.704615166
0.23,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.717240351
0.24,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.679312658
0.25,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.678500096
0.26,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.628995808
0.27,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.671562802
0.28,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.65439126
0.29,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.621860651
0.3,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.601194074
0.31,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.61194244
0.32,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.587224511
0.33,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.581814596
0.34,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.608834806
0.35,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.557572318
0.36,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.595294598
0.37,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.533535557
0.38,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.557002921
0.39,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.5171811
0.4,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.525163195
0.41,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.531727925
0.42,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.541487167
0.43,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.512956878
0.44,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.500645089
0.45,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.476821679
0.46,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.458497653
0.47,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.477008138
0.48,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.472872777
0.49,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.466540478
0.5,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,0.450499975
0.01,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,12.29892075
0.02,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,11.71622583
0.03,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,11.52571601
0.04,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,11.10389958
0.05,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,11.41675771
