Volume Fraction,Matrix Density ,Matrix Elastic Modulus,Matrix Poisson's Ratio,Matrix Yield Strength (MPa),Matrix Hardening Parameter,Temperature ,Fiber Density,Fiber Elastic Modulus 1,Fiber Elastic Modulus 2,Fiber Elastic Modulus 3,Fiber Poisson 1,Fiber Poisson 2,Fiber Poisson 3,Fiber Shear 1,Fiber Shear 2,Fiber Shear 3,Composite Toughness
0.28,1490,2576.271186,0.38,79.918033,0.346129167,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.751616262
0.29,1490,2576.271186,0.38,79.918033,0.346129167,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.68112757
0.3,1490,2576.271186,0.38,79.918033,0.346129167,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.606242363
0.31,1490,2576.271186,0.38,79.918033,0.346129167,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.619423404
0.32,1490,2576.271186,0.38,79.918033,0.346129167,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.538367708
0.33,1490,2576.271186,0.38,79.918033,0.346129167,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.54635258
0.34,1490,2576.271186,0.38,79.918033,0.346129167,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.540944518
0.35,1490,2576.271186,0.38,79.918033,0.346129167,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.410351354
0.36,1490,2576.271186,0.38,79.918033,0.346129167,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.416822508
0.37,1490,2576.271186,0.38,79.918033,0.346129167,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.343574266
0.38,1490,2576.271186,0.38,79.918033,0.346129167,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.34056053
0.39,1490,2576.271186,0.38,79.918033,0.346129167,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.28057952
0.4,1490,2576.271186,0.38,79.918033,0.346129167,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.22010993
0.41,1490,2576.271186,0.38,79.918033,0.346129167,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.21590624
0.42,1490,2576.271186,0.38,79.918033,0.346129167,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.173986372
0.43,1490,2576.271186,0.38,79.918033,0.346129167,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.097831668
0.44,1490,2576.271186,0.38,79.918033,0.346129167,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.0659432
0.45,1490,2576.271186,0.38,79.918033,0.346129167,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.013697802
0.46,1490,2576.271186,0.38,79.918033,0.346129167,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.005972732
0.47,1490,2576.271186,0.38,79.918033,0.346129167,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.97646249
0.48,1490,2576.271186,0.38,79.918033,0.346129167,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.92684071
0.49,1490,2576.271186,0.38,79.918033,0.346129167,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.951953252
0.5,1490,2576.271186,0.38,79.918033,0.346129167,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.900868984
0.01,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.781262484
0.02,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.79290235
0.03,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.779510266
0.04,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.7574312
0.05,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.758466526
0.06,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.705943662
0.07,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.668872548
0.08,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.656324868
0.09,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.630453896
0.1,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.586241186
0.11,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.545714804
0.12,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.539178218
0.13,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.48898391
0.14,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.466668944
0.15,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.433639982
0.16,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.4171904
0.17,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.344151016
0.18,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.35898642
0.19,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.307849364
0.2,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.290017364
0.21,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.27858026
0.22,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.24587197
0.23,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.234847312
0.24,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.16631293
0.25,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.17997212
0.26,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.135845234
0.27,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.158786646
0.28,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.107926108
0.29,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.06782489
0.3,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.0446087
0.31,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.034692258
0.32,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,1.988580048
0.33,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,1.99775432
0.34,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,1.988756232
0.35,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,1.916577616
0.36,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,1.923862702
0.37,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,1.882513956
0.38,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,1.879041986
0.39,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,1.84353844
0.4,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,1.809579074
0.41,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,1.812365522
0.42,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,1.78260854
0.43,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,1.742910394
0.44,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,1.727113578
0.45,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,1.69538222
0.46,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,1.683482938
0.47,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,1.673290524
0.48,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,1.644752354
0.49,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,1.65655077
0.5,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,1.626179266
0.01,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,13.7704316
0.02,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,14.48883697
0.03,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,14.74931194
0.04,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,14.92634039
0.05,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,15.21038457
0.06,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,15.48504458
0.07,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,15.59171627
0.08,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,15.68254326
0.09,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,15.79754422
0.1,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,16.01529701
0.11,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,15.89427363
0.12,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,16.07178876
0.13,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,16.06578494
0.14,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,16.13375983
0.15,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,15.97908444
0.16,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,16.01375538
0.17,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,15.78658459
0.18,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,16.04340966
0.19,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,15.85924556
0.2,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,15.89465629
0.21,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,15.94601113
0.22,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,15.83766194
0.23,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,15.8702751
0.24,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,15.56114327
0.25,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,15.69921728
0.26,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,15.51819885
0.27,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,15.70508098
0.28,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,15.51054187
0.29,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,15.23249154
0.3,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,15.16248187
0.31,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,15.1761597
0.32,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,14.9786416
0.33,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,15.0981271
0.34,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,15.02856251
0.35,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,14.63974813
0.36,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,14.78782706
0.37,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,14.53112753
0.38,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,14.4853999
0.39,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,14.27465728
0.4,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,14.08520951
0.41,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,14.14282428
0.42,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,14.04635542
0.43,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,13.75781012
0.44,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,13.7238499
0.45,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,13.53461682
0.46,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,13.37679294
0.47,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,13.38190499
0.48,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,13.25229099
0.49,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,13.38058666
0.5,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,13.07683139
0.01,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,9.814675882
0.02,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,9.944635994
0.03,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,9.91349231
0.04,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,9.848875178
0.05,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,9.852854122
0.06,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,9.671671952
0.07,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,9.560900106
0.08,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,9.526731558
0.09,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,9.438123538
0.1,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,9.314260604
0.11,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,9.185192294
0.12,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,9.17475977
0.13,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,9.040713604
0.14,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,8.946599922
0.15,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,8.881527596
0.16,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,8.811824168
0.17,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,8.597475004
0.18,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,8.646005086
0.19,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,8.476409006
0.2,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,8.438799504
0.21,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,8.41583954
0.22,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,8.319789922
0.23,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,8.293098068
0.24,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,8.072834032
0.25,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,8.116503038
0.26,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,7.978071662
0.27,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,8.0902092
0.28,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,7.91510846
0.29,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,7.758377404
0.3,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,7.695750758
0.31,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,7.664407936
0.32,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,7.526108066
0.33,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,7.589140214
0.34,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,7.544388208
0.35,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,7.306037376
0.36,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,7.340102048
0.37,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,7.205350106
0.38,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,7.194038408
0.39,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,7.089356822
0.4,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6.956047968
0.41,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6.994717502
0.42,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6.88959686
0.43,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6.779085074
0.44,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6.733254132
0.45,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6.597103702
0.46,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6.557803218
0.47,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6.557345842
0.48,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6.47127746
0.49,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6.513852702
0.5,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6.404582384
0.01,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6.856380464
0.02,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6.93111979
0.03,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6.896178286
0.04,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6.835310648
0.05,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6.824862312
0.06,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6.68920547
0.07,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6.602547186
0.08,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6.569897334
0.09,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6.506753154
0.1,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6.40164735
0.11,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6.316983838
0.12,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6.298330438
0.13,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6.18942063
0.14,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6.129877466
0.15,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6.064745936
0.16,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6.026144352
0.17,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,5.86113118
0.18,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,5.895144764
0.19,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,5.779482984
0.2,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,5.739833822
0.21,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,5.720779956
0.22,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,5.647675268
0.23,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,5.632056376
0.24,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,5.472049098
0.25,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,5.50580154
0.26,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,5.406517446
